Name              Surname                   Final(Avg)      Final(Med)
Vardas511         Pavarde511                      4.72            4.80
Vardas5307        Pavarde5307                     4.72            4.80
Vardas5522        Pavarde5522                     4.72            5.20
Vardas5606        Pavarde5606                     4.72            5.20
Vardas5843        Pavarde5843                     4.72            4.40
Vardas5847        Pavarde5847                     4.72            4.80
Vardas594         Pavarde594                      4.72            4.00
Vardas5940        Pavarde5940                     4.72            4.00
Vardas6288        Pavarde6288                     4.72            4.00
Vardas6446        Pavarde6446                     4.72            4.80
Vardas6610        Pavarde6610                     4.72            5.60
Vardas6757        Pavarde6757                     4.72            4.00
Vardas6934        Pavarde6934                     4.72            4.40
Vardas7060        Pavarde7060                     4.72            4.40
Vardas7189        Pavarde7189                     4.72            4.40
Vardas7392        Pavarde7392                     4.72            4.40
Vardas7796        Pavarde7796                     4.72            5.20
Vardas808         Pavarde808                      4.72            5.20
Vardas8207        Pavarde8207                     4.72            4.80
Vardas8267        Pavarde8267                     4.72            5.20
Vardas8303        Pavarde8303                     4.72            4.40
Vardas8486        Pavarde8486                     4.72            5.20
Vardas8491        Pavarde8491                     4.72            4.40
Vardas8517        Pavarde8517                     4.72            4.80
Vardas8659        Pavarde8659                     4.72            5.20
Vardas8759        Pavarde8759                     4.72            4.40
Vardas8864        Pavarde8864                     4.72            5.20
Vardas9140        Pavarde9140                     4.72            4.40
Vardas9169        Pavarde9169                     4.72            5.20
Vardas9383        Pavarde9383                     4.72            5.20
Vardas9423        Pavarde9423                     4.72            4.80
Vardas9532        Pavarde9532                     4.72            4.40
Vardas9725        Pavarde9725                     4.72            5.20
Vardas6235        Pavarde6235                     4.72            4.80
Vardas1325        Pavarde1325                     4.76            4.60
Vardas1399        Pavarde1399                     4.76            4.60
Vardas1425        Pavarde1425                     4.76            4.60
Vardas1659        Pavarde1659                     4.76            5.00
Vardas1726        Pavarde1726                     4.76            5.40
Vardas173         Pavarde173                      4.76            4.60
Vardas184         Pavarde184                      4.76            5.00
Vardas1932        Pavarde1932                     4.76            4.60
Vardas1963        Pavarde1963                     4.76            4.60
Vardas2189        Pavarde2189                     4.76            4.60
Vardas3034        Pavarde3034                     4.76            4.60
Vardas3141        Pavarde3141                     4.76            5.00
